-----------------------------------------
Search for recursive extensions of: P2
Maximal allowed extension order p: 50
Maximal allowed recursion depth: 5
-----------------------------------------
RULE: 0  2
RULE: 3  2 10 26 37 
RULE: 3  2 10 26 39 
RULE: 3  2 10 26 40 
RULE: 2  2 10 27 
RULE: 3  2 10 27 36 
RULE: 3  2 10 27 38 
RULE: 2  2 10 37 
RULE: 2  2 10 50 
RULE: 1  2 13 
RULE: 2  2 13 16 
RULE: 3  2 13 16 32 
RULE: 2  2 13 32 
RULE: 3  2 13 32 46 
RULE: 3  2 13 32 48 
RULE: 2  2 13 46 
RULE: 1  2 14 
RULE: 2  2 14 16 
RULE: 3  2 14 16 32 
RULE: 2  2 14 17 
RULE: 3  2 14 17 32 
RULE: 2  2 14 33 
RULE: 3  2 14 33 50 
RULE: 2  2 14 34 
RULE: 2  2 14 46 
RULE: 1  2 16 
RULE: 2  2 16 19 
RULE: 3  2 16 19 38 
RULE: 2  2 16 20 
RULE: 3  2 16 20 38 
RULE: 3  2 16 20 39 
RULE: 3  2 16 20 40 
RULE: 2  2 16 36 
RULE: 2  2 16 37 
RULE: 2  2 16 38 
RULE: 2  2 16 39 
RULE: 1  2 17 
RULE: 2  2 17 20 
RULE: 3  2 17 20 40 
RULE: 2  2 17 40 
RULE: 1  2 20 
RULE: 2  2 20 23 
RULE: 3  2 20 23 46 
RULE: 2  2 20 24 
RULE: 3  2 20 24 46 
RULE: 3  2 20 24 47 
RULE: 3  2 20 24 48 
RULE: 2  2 20 46 
RULE: 2  2 20 47 
RULE: 1  2 23 
RULE: 2  2 23 26 
RULE: 1  2 26 
RULE: 2  2 26 29 
RULE: 1  2 27 
RULE: 2  2 27 30 
RULE: 1  2 29 
RULE: 2  2 29 32 
RULE: 1  2 30 
RULE: 2  2 30 33 
RULE: 1  2 33 
RULE: 2  2 33 36 
RULE: 1  2 36 
RULE: 2  2 36 39 
RULE: 2  2 36 40 
RULE: 1  2 37 
RULE: 2  2 37 40 
RULE: 1  2 39 
RULE: 2  2 39 42 
RULE: 1  2 40 
RULE: 2  2 40 43 
RULE: 2  2 40 44 
RULE: 1  2 43 
RULE: 2  2 43 46 
RULE: 1  2 46 
RULE: 2  2 46 49 
RULE: 1  2 47 
RULE: 2  2 47 48 
RULE: 1  2 49 
RULE: 1  2 50 
