-----------------------------------------
Search for recursive extensions of: P1
Maximal allowed extension order p: 100
Maximal allowed recursion depth: 6
-----------------------------------------
RULE: 0  1
RULE: 4  1 4 6 72 84 
RULE: 3  1 4 6 84 
RULE: 4  1 4 6 84 96 
RULE: 3  1 4 6 96 
RULE: 2  1 4 12 
RULE: 3  1 4 12 18 
RULE: 4  1 4 12 18 36 
RULE: 5  1 4 12 18 36 72 
RULE: 4  1 4 12 18 72 
RULE: 3  1 4 12 36 
RULE: 4  1 4 12 36 54 
RULE: 3  1 4 12 54 
RULE: 4  1 4 12 54 72 
RULE: 3  1 4 12 72 
RULE: 4  1 4 12 72 90 
RULE: 3  1 4 12 90 
RULE: 2  1 4 18 
RULE: 3  1 4 18 24 
RULE: 4  1 4 18 24 48 
RULE: 5  1 4 18 24 48 96 
RULE: 4  1 4 18 24 96 
RULE: 3  1 4 18 48 
RULE: 4  1 4 18 48 72 
RULE: 3  1 4 18 72 
RULE: 4  1 4 18 72 96 
RULE: 3  1 4 18 96 
RULE: 2  1 4 24 
RULE: 3  1 4 24 30 
RULE: 4  1 4 24 30 60 
RULE: 3  1 4 24 60 
RULE: 4  1 4 24 60 90 
RULE: 3  1 4 24 90 
RULE: 2  1 4 30 
RULE: 3  1 4 30 36 
RULE: 4  1 4 30 36 72 
RULE: 3  1 4 30 72 
RULE: 2  1 4 36 
RULE: 3  1 4 36 42 
RULE: 4  1 4 36 42 84 
RULE: 3  1 4 36 84 
RULE: 2  1 4 42 
RULE: 3  1 4 42 48 
RULE: 4  1 4 42 48 96 
RULE: 3  1 4 42 96 
RULE: 2  1 4 48 
RULE: 3  1 4 48 54 
RULE: 2  1 4 54 
RULE: 3  1 4 54 60 
RULE: 2  1 4 60 
RULE: 3  1 4 60 66 
RULE: 2  1 4 66 
RULE: 3  1 4 66 72 
RULE: 2  1 4 72 
RULE: 3  1 4 72 78 
RULE: 2  1 4 78 
RULE: 3  1 4 78 84 
RULE: 2  1 4 84 
RULE: 3  1 4 84 90 
RULE: 2  1 4 90 
RULE: 3  1 4 90 96 
RULE: 2  1 4 96 
RULE: 1  1 6 
RULE: 2  1 6 8 
RULE: 3  1 6 8 16 
RULE: 4  1 6 8 16 32 
RULE: 5  1 6 8 16 32 64 
RULE: 4  1 6 8 16 64 
RULE: 5  1 6 8 16 64 96 
RULE: 4  1 6 8 16 96 
RULE: 3  1 6 8 32 
RULE: 4  1 6 8 32 48 
RULE: 5  1 6 8 32 48 96 
RULE: 4  1 6 8 32 96 
RULE: 3  1 6 8 48 
RULE: 4  1 6 8 48 64 
RULE: 3  1 6 8 64 
RULE: 4  1 6 8 64 80 
RULE: 3  1 6 8 80 
RULE: 4  1 6 8 80 96 
RULE: 3  1 6 8 96 
RULE: 2  1 6 16 
RULE: 3  1 6 16 24 
RULE: 4  1 6 16 24 48 
RULE: 5  1 6 16 24 48 96 
RULE: 4  1 6 16 24 96 
RULE: 3  1 6 16 48 
RULE: 4  1 6 16 48 72 
RULE: 3  1 6 16 72 
RULE: 4  1 6 16 72 96 
RULE: 3  1 6 16 96 
RULE: 2  1 6 24 
RULE: 3  1 6 24 32 
RULE: 4  1 6 24 32 64 
RULE: 3  1 6 24 64 
RULE: 4  1 6 24 64 96 
RULE: 3  1 6 24 96 
RULE: 2  1 6 32 
RULE: 3  1 6 32 40 
RULE: 4  1 6 32 40 80 
RULE: 3  1 6 32 80 
RULE: 2  1 6 40 
RULE: 3  1 6 40 48 
RULE: 4  1 6 40 48 96 
RULE: 3  1 6 40 96 
RULE: 2  1 6 48 
RULE: 3  1 6 48 56 
RULE: 2  1 6 56 
RULE: 3  1 6 56 64 
RULE: 2  1 6 64 
RULE: 3  1 6 64 72 
RULE: 2  1 6 72 
RULE: 3  1 6 72 80 
RULE: 2  1 6 80 
RULE: 3  1 6 80 88 
RULE: 2  1 6 88 
RULE: 3  1 6 88 96 
RULE: 2  1 6 96 
RULE: 1  1 8 
RULE: 2  1 8 10 
RULE: 3  1 8 10 20 
RULE: 4  1 8 10 20 40 
RULE: 5  1 8 10 20 40 80 
RULE: 4  1 8 10 20 80 
RULE: 3  1 8 10 40 
RULE: 4  1 8 10 40 60 
RULE: 3  1 8 10 60 
RULE: 4  1 8 10 60 80 
RULE: 3  1 8 10 80 
RULE: 4  1 8 10 80 100 
RULE: 3  1 8 10 100 
RULE: 2  1 8 20 
RULE: 3  1 8 20 30 
RULE: 4  1 8 20 30 60 
RULE: 3  1 8 20 60 
RULE: 4  1 8 20 60 90 
RULE: 3  1 8 20 90 
RULE: 2  1 8 30 
RULE: 3  1 8 30 40 
RULE: 4  1 8 30 40 80 
RULE: 3  1 8 30 80 
RULE: 2  1 8 40 
RULE: 3  1 8 40 50 
RULE: 4  1 8 40 50 100 
RULE: 3  1 8 40 100 
RULE: 2  1 8 50 
RULE: 3  1 8 50 60 
RULE: 2  1 8 60 
RULE: 3  1 8 60 70 
RULE: 2  1 8 70 
RULE: 3  1 8 70 80 
RULE: 2  1 8 80 
RULE: 3  1 8 80 90 
RULE: 2  1 8 90 
RULE: 3  1 8 90 100 
RULE: 2  1 8 100 
RULE: 1  1 10 
RULE: 2  1 10 12 
RULE: 3  1 10 12 24 
RULE: 4  1 10 12 24 48 
RULE: 5  1 10 12 24 48 96 
RULE: 4  1 10 12 24 96 
RULE: 3  1 10 12 48 
RULE: 4  1 10 12 48 72 
RULE: 3  1 10 12 72 
RULE: 4  1 10 12 72 96 
RULE: 3  1 10 12 96 
RULE: 2  1 10 24 
RULE: 3  1 10 24 36 
RULE: 4  1 10 24 36 72 
RULE: 3  1 10 24 72 
RULE: 2  1 10 36 
RULE: 3  1 10 36 48 
RULE: 4  1 10 36 48 96 
RULE: 3  1 10 36 96 
RULE: 2  1 10 48 
RULE: 3  1 10 48 60 
RULE: 2  1 10 60 
RULE: 3  1 10 60 72 
RULE: 2  1 10 72 
RULE: 3  1 10 72 84 
RULE: 2  1 10 84 
RULE: 3  1 10 84 96 
RULE: 2  1 10 96 
RULE: 1  1 12 
RULE: 2  1 12 14 
RULE: 3  1 12 14 28 
RULE: 4  1 12 14 28 56 
RULE: 3  1 12 14 56 
RULE: 4  1 12 14 56 84 
RULE: 3  1 12 14 84 
RULE: 2  1 12 28 
RULE: 3  1 12 28 42 
RULE: 4  1 12 28 42 84 
RULE: 3  1 12 28 84 
RULE: 2  1 12 42 
RULE: 3  1 12 42 56 
RULE: 2  1 12 56 
RULE: 3  1 12 56 70 
RULE: 2  1 12 70 
RULE: 3  1 12 70 84 
RULE: 2  1 12 84 
RULE: 3  1 12 84 98 
RULE: 2  1 12 98 
RULE: 1  1 14 
RULE: 2  1 14 16 
RULE: 3  1 14 16 32 
RULE: 4  1 14 16 32 64 
RULE: 3  1 14 16 64 
RULE: 4  1 14 16 64 96 
RULE: 3  1 14 16 96 
RULE: 2  1 14 32 
RULE: 3  1 14 32 48 
RULE: 4  1 14 32 48 96 
RULE: 3  1 14 32 96 
RULE: 2  1 14 48 
RULE: 3  1 14 48 64 
RULE: 2  1 14 64 
RULE: 3  1 14 64 80 
RULE: 2  1 14 80 
RULE: 3  1 14 80 96 
RULE: 2  1 14 96 
RULE: 1  1 16 
RULE: 2  1 16 18 
RULE: 3  1 16 18 36 
RULE: 4  1 16 18 36 72 
RULE: 3  1 16 18 72 
RULE: 2  1 16 36 
RULE: 3  1 16 36 54 
RULE: 2  1 16 54 
RULE: 3  1 16 54 72 
RULE: 2  1 16 72 
RULE: 3  1 16 72 90 
RULE: 2  1 16 90 
RULE: 1  1 18 
RULE: 2  1 18 20 
RULE: 3  1 18 20 40 
RULE: 4  1 18 20 40 80 
RULE: 3  1 18 20 80 
RULE: 2  1 18 40 
RULE: 3  1 18 40 60 
RULE: 2  1 18 60 
RULE: 3  1 18 60 80 
RULE: 2  1 18 80 
RULE: 3  1 18 80 100 
RULE: 2  1 18 100 
RULE: 1  1 20 
RULE: 2  1 20 22 
RULE: 3  1 20 22 44 
RULE: 4  1 20 22 44 88 
RULE: 3  1 20 22 88 
RULE: 2  1 20 44 
RULE: 3  1 20 44 66 
RULE: 2  1 20 66 
RULE: 3  1 20 66 88 
RULE: 2  1 20 88 
RULE: 1  1 22 
RULE: 2  1 22 24 
RULE: 3  1 22 24 48 
RULE: 4  1 22 24 48 96 
RULE: 3  1 22 24 96 
RULE: 2  1 22 48 
RULE: 3  1 22 48 72 
RULE: 2  1 22 72 
RULE: 3  1 22 72 96 
RULE: 2  1 22 96 
RULE: 1  1 24 
RULE: 2  1 24 26 
RULE: 3  1 24 26 52 
RULE: 2  1 24 52 
RULE: 3  1 24 52 78 
RULE: 2  1 24 78 
RULE: 1  1 26 
RULE: 2  1 26 28 
RULE: 3  1 26 28 56 
RULE: 2  1 26 56 
RULE: 3  1 26 56 84 
RULE: 2  1 26 84 
RULE: 1  1 28 
RULE: 2  1 28 30 
RULE: 3  1 28 30 60 
RULE: 2  1 28 60 
RULE: 3  1 28 60 90 
RULE: 2  1 28 90 
RULE: 1  1 30 
RULE: 2  1 30 32 
RULE: 3  1 30 32 64 
RULE: 2  1 30 64 
RULE: 3  1 30 64 96 
RULE: 2  1 30 96 
RULE: 1  1 32 
RULE: 2  1 32 34 
RULE: 3  1 32 34 68 
RULE: 2  1 32 68 
RULE: 1  1 34 
RULE: 2  1 34 36 
RULE: 3  1 34 36 72 
RULE: 2  1 34 72 
RULE: 1  1 36 
RULE: 2  1 36 38 
RULE: 3  1 36 38 76 
RULE: 2  1 36 76 
RULE: 1  1 38 
RULE: 2  1 38 40 
RULE: 3  1 38 40 80 
RULE: 2  1 38 80 
RULE: 1  1 40 
RULE: 2  1 40 42 
RULE: 3  1 40 42 84 
RULE: 2  1 40 84 
RULE: 1  1 42 
RULE: 2  1 42 44 
RULE: 3  1 42 44 88 
RULE: 2  1 42 88 
RULE: 1  1 44 
RULE: 2  1 44 46 
RULE: 3  1 44 46 92 
RULE: 2  1 44 92 
RULE: 1  1 46 
RULE: 2  1 46 48 
RULE: 3  1 46 48 96 
RULE: 2  1 46 96 
RULE: 1  1 48 
RULE: 2  1 48 50 
RULE: 3  1 48 50 100 
RULE: 2  1 48 100 
RULE: 1  1 50 
RULE: 2  1 50 52 
RULE: 1  1 52 
RULE: 2  1 52 54 
RULE: 1  1 54 
RULE: 2  1 54 56 
RULE: 1  1 56 
RULE: 2  1 56 58 
RULE: 1  1 58 
RULE: 2  1 58 60 
RULE: 1  1 60 
RULE: 2  1 60 62 
RULE: 1  1 62 
RULE: 2  1 62 64 
RULE: 1  1 64 
RULE: 2  1 64 66 
RULE: 1  1 66 
RULE: 2  1 66 68 
RULE: 1  1 68 
RULE: 2  1 68 70 
RULE: 1  1 70 
RULE: 2  1 70 72 
RULE: 1  1 72 
RULE: 2  1 72 74 
RULE: 1  1 74 
RULE: 2  1 74 76 
RULE: 1  1 76 
RULE: 2  1 76 78 
RULE: 1  1 78 
RULE: 2  1 78 80 
RULE: 1  1 80 
RULE: 2  1 80 82 
RULE: 1  1 82 
RULE: 2  1 82 84 
RULE: 1  1 84 
RULE: 2  1 84 86 
RULE: 1  1 86 
RULE: 2  1 86 88 
RULE: 1  1 88 
RULE: 2  1 88 90 
RULE: 1  1 90 
RULE: 2  1 90 92 
RULE: 1  1 92 
RULE: 2  1 92 94 
RULE: 1  1 94 
RULE: 2  1 94 96 
RULE: 1  1 96 
RULE: 2  1 96 98 
RULE: 1  1 98 
RULE: 2  1 98 100 
RULE: 1  1 100 
