-----------------------------------------
Search for recursive extensions of: P2
Maximal allowed extension order p: 100
Maximal allowed recursion depth: 6
-----------------------------------------
RULE: 0  2
RULE: 4  2 21 24 48 96 
RULE: 3  2 21 24 96 
RULE: 2  2 21 48 
RULE: 3  2 21 48 72 
RULE: 2  2 21 72 
RULE: 3  2 21 72 96 
RULE: 2  2 21 96 
RULE: 1  2 24 
RULE: 2  2 24 27 
RULE: 3  2 24 27 54 
RULE: 2  2 24 54 
RULE: 3  2 24 54 81 
RULE: 2  2 24 81 
RULE: 1  2 27 
RULE: 2  2 27 30 
RULE: 3  2 27 30 60 
RULE: 2  2 27 60 
RULE: 3  2 27 60 90 
RULE: 2  2 27 90 
RULE: 1  2 30 
RULE: 2  2 30 33 
RULE: 3  2 30 33 66 
RULE: 2  2 30 66 
RULE: 3  2 30 66 99 
RULE: 2  2 30 99 
RULE: 1  2 33 
RULE: 2  2 33 36 
RULE: 3  2 33 36 72 
RULE: 2  2 33 72 
RULE: 1  2 36 
RULE: 2  2 36 39 
RULE: 3  2 36 39 78 
RULE: 2  2 36 78 
RULE: 1  2 39 
RULE: 2  2 39 42 
RULE: 3  2 39 42 84 
RULE: 2  2 39 84 
RULE: 1  2 42 
RULE: 2  2 42 45 
RULE: 3  2 42 45 90 
RULE: 2  2 42 90 
RULE: 1  2 45 
RULE: 2  2 45 48 
RULE: 3  2 45 48 96 
RULE: 2  2 45 96 
RULE: 1  2 48 
RULE: 2  2 48 51 
RULE: 1  2 51 
RULE: 2  2 51 54 
RULE: 1  2 54 
RULE: 2  2 54 57 
RULE: 1  2 57 
RULE: 2  2 57 60 
RULE: 1  2 60 
RULE: 2  2 60 63 
RULE: 1  2 63 
RULE: 2  2 63 66 
RULE: 1  2 66 
RULE: 2  2 66 69 
RULE: 1  2 69 
RULE: 2  2 69 72 
RULE: 1  2 72 
RULE: 2  2 72 75 
RULE: 1  2 75 
RULE: 2  2 75 78 
RULE: 1  2 78 
RULE: 2  2 78 81 
RULE: 1  2 81 
RULE: 2  2 81 84 
RULE: 1  2 84 
RULE: 2  2 84 87 
RULE: 1  2 87 
RULE: 2  2 87 90 
RULE: 1  2 90 
RULE: 2  2 90 93 
RULE: 1  2 93 
RULE: 2  2 93 96 
RULE: 1  2 96 
RULE: 2  2 96 99 
RULE: 1  2 99 
