-----------------------------------------
Search for recursive extensions of: P3
Maximal allowed extension order p: 100
Maximal allowed recursion depth: 6
-----------------------------------------
RULE: 0  3
RULE: 2  3 52 54 
RULE: 1  3 54 
RULE: 2  3 54 58 
RULE: 1  3 58 
RULE: 2  3 58 60 
RULE: 1  3 60 
RULE: 2  3 60 64 
RULE: 1  3 64 
RULE: 2  3 64 66 
RULE: 1  3 66 
RULE: 2  3 66 70 
RULE: 1  3 70 
RULE: 2  3 70 72 
RULE: 1  3 72 
RULE: 2  3 72 76 
RULE: 1  3 76 
RULE: 2  3 76 78 
RULE: 1  3 78 
RULE: 2  3 78 82 
RULE: 1  3 82 
RULE: 2  3 82 84 
RULE: 1  3 84 
RULE: 2  3 84 88 
RULE: 1  3 88 
RULE: 2  3 88 90 
RULE: 1  3 90 
RULE: 2  3 90 94 
RULE: 1  3 94 
RULE: 2  3 94 96 
RULE: 1  3 96 
RULE: 2  3 96 100 
RULE: 1  3 100 
