-----------------------------------------
Search for recursive extensions of: P2
Maximal allowed extension order p: 100
Maximal allowed recursion depth: 6
-----------------------------------------
RULE: 0  2
RULE: 4  2 8 11 20 80 
RULE: 3  2 8 11 40 
RULE: 4  2 8 11 40 60 
RULE: 3  2 8 11 60 
RULE: 4  2 8 11 60 80 
RULE: 3  2 8 11 80 
RULE: 4  2 8 11 80 100 
RULE: 3  2 8 11 100 
RULE: 2  2 8 20 
RULE: 3  2 8 20 31 
RULE: 4  2 8 20 31 60 
RULE: 3  2 8 20 60 
RULE: 4  2 8 20 60 91 
RULE: 3  2 8 20 91 
RULE: 2  2 8 31 
RULE: 3  2 8 31 40 
RULE: 4  2 8 31 40 80 
RULE: 3  2 8 31 80 
RULE: 2  2 8 40 
RULE: 3  2 8 40 51 
RULE: 4  2 8 40 51 100 
RULE: 3  2 8 40 100 
RULE: 2  2 8 51 
RULE: 3  2 8 51 60 
RULE: 2  2 8 60 
RULE: 3  2 8 60 71 
RULE: 2  2 8 71 
RULE: 3  2 8 71 80 
RULE: 2  2 8 80 
RULE: 3  2 8 80 91 
RULE: 2  2 8 91 
RULE: 3  2 8 91 100 
RULE: 2  2 8 100 
RULE: 1  2 11 
RULE: 2  2 11 12 
RULE: 3  2 11 12 24 
RULE: 4  2 11 12 24 48 
RULE: 5  2 11 12 24 48 96 
RULE: 4  2 11 12 24 96 
RULE: 3  2 11 12 48 
RULE: 4  2 11 12 48 72 
RULE: 3  2 11 12 72 
RULE: 4  2 11 12 72 96 
RULE: 3  2 11 12 96 
RULE: 2  2 11 24 
RULE: 3  2 11 24 36 
RULE: 4  2 11 24 36 72 
RULE: 3  2 11 24 72 
RULE: 2  2 11 36 
RULE: 3  2 11 36 48 
RULE: 4  2 11 36 48 96 
RULE: 3  2 11 36 96 
RULE: 2  2 11 48 
RULE: 3  2 11 48 60 
RULE: 2  2 11 60 
RULE: 3  2 11 60 72 
RULE: 2  2 11 72 
RULE: 3  2 11 72 84 
RULE: 2  2 11 84 
RULE: 3  2 11 84 96 
RULE: 2  2 11 96 
RULE: 1  2 12 
RULE: 2  2 12 15 
RULE: 3  2 12 15 28 
RULE: 4  2 12 15 28 56 
RULE: 3  2 12 15 56 
RULE: 4  2 12 15 56 84 
RULE: 3  2 12 15 84 
RULE: 2  2 12 28 
RULE: 3  2 12 28 43 
RULE: 4  2 12 28 43 84 
RULE: 3  2 12 28 84 
RULE: 2  2 12 43 
RULE: 3  2 12 43 56 
RULE: 2  2 12 56 
RULE: 3  2 12 56 71 
RULE: 2  2 12 71 
RULE: 3  2 12 71 84 
RULE: 2  2 12 84 
RULE: 3  2 12 84 99 
RULE: 2  2 12 99 
RULE: 1  2 15 
RULE: 2  2 15 16 
RULE: 3  2 15 16 32 
RULE: 4  2 15 16 32 64 
RULE: 3  2 15 16 64 
RULE: 4  2 15 16 64 96 
RULE: 3  2 15 16 96 
RULE: 2  2 15 32 
RULE: 3  2 15 32 48 
RULE: 4  2 15 32 48 96 
RULE: 3  2 15 32 96 
RULE: 2  2 15 48 
RULE: 3  2 15 48 64 
RULE: 2  2 15 64 
RULE: 3  2 15 64 80 
RULE: 2  2 15 80 
RULE: 3  2 15 80 96 
RULE: 2  2 15 96 
RULE: 1  2 16 
RULE: 2  2 16 19 
RULE: 3  2 16 19 36 
RULE: 4  2 16 19 36 72 
RULE: 3  2 16 19 72 
RULE: 2  2 16 36 
RULE: 3  2 16 36 55 
RULE: 2  2 16 55 
RULE: 3  2 16 55 72 
RULE: 2  2 16 72 
RULE: 3  2 16 72 91 
RULE: 2  2 16 91 
RULE: 1  2 19 
RULE: 2  2 19 20 
RULE: 3  2 19 20 40 
RULE: 4  2 19 20 40 80 
RULE: 3  2 19 20 80 
RULE: 2  2 19 40 
RULE: 3  2 19 40 60 
RULE: 2  2 19 60 
RULE: 3  2 19 60 80 
RULE: 2  2 19 80 
RULE: 3  2 19 80 100 
RULE: 2  2 19 100 
RULE: 1  2 20 
RULE: 2  2 20 23 
RULE: 3  2 20 23 44 
RULE: 4  2 20 23 44 88 
RULE: 3  2 20 23 88 
RULE: 2  2 20 44 
RULE: 3  2 20 44 67 
RULE: 2  2 20 67 
RULE: 3  2 20 67 88 
RULE: 2  2 20 88 
RULE: 1  2 23 
RULE: 2  2 23 24 
RULE: 3  2 23 24 48 
RULE: 4  2 23 24 48 96 
RULE: 3  2 23 24 96 
RULE: 2  2 23 48 
RULE: 3  2 23 48 72 
RULE: 2  2 23 72 
RULE: 3  2 23 72 96 
RULE: 2  2 23 96 
RULE: 1  2 24 
RULE: 2  2 24 27 
RULE: 3  2 24 27 52 
RULE: 2  2 24 52 
RULE: 3  2 24 52 79 
RULE: 2  2 24 79 
RULE: 1  2 27 
RULE: 2  2 27 28 
RULE: 3  2 27 28 56 
RULE: 2  2 27 56 
RULE: 3  2 27 56 84 
RULE: 2  2 27 84 
RULE: 1  2 28 
RULE: 2  2 28 31 
RULE: 3  2 28 31 60 
RULE: 2  2 28 60 
RULE: 3  2 28 60 91 
RULE: 2  2 28 91 
RULE: 1  2 31 
RULE: 2  2 31 32 
RULE: 3  2 31 32 64 
RULE: 2  2 31 64 
RULE: 3  2 31 64 96 
RULE: 2  2 31 96 
RULE: 1  2 32 
RULE: 2  2 32 35 
RULE: 3  2 32 35 68 
RULE: 2  2 32 68 
RULE: 1  2 35 
RULE: 2  2 35 36 
RULE: 3  2 35 36 72 
RULE: 2  2 35 72 
RULE: 1  2 36 
RULE: 2  2 36 39 
RULE: 3  2 36 39 76 
RULE: 2  2 36 76 
RULE: 1  2 39 
RULE: 2  2 39 40 
RULE: 3  2 39 40 80 
RULE: 2  2 39 80 
RULE: 1  2 40 
RULE: 2  2 40 43 
RULE: 3  2 40 43 84 
RULE: 2  2 40 84 
RULE: 1  2 43 
RULE: 2  2 43 44 
RULE: 3  2 43 44 88 
RULE: 2  2 43 88 
RULE: 1  2 44 
RULE: 2  2 44 47 
RULE: 3  2 44 47 92 
RULE: 2  2 44 92 
RULE: 1  2 47 
RULE: 2  2 47 48 
RULE: 3  2 47 48 96 
RULE: 2  2 47 96 
RULE: 1  2 48 
RULE: 2  2 48 51 
RULE: 3  2 48 51 100 
RULE: 2  2 48 100 
RULE: 1  2 51 
RULE: 2  2 51 52 
RULE: 1  2 52 
RULE: 2  2 52 55 
RULE: 1  2 55 
RULE: 2  2 55 56 
RULE: 1  2 56 
RULE: 2  2 56 59 
RULE: 1  2 59 
RULE: 2  2 59 60 
RULE: 1  2 60 
RULE: 2  2 60 63 
RULE: 1  2 63 
RULE: 2  2 63 64 
RULE: 1  2 64 
RULE: 2  2 64 67 
RULE: 1  2 67 
RULE: 2  2 67 68 
RULE: 1  2 68 
RULE: 2  2 68 71 
RULE: 1  2 71 
RULE: 2  2 71 72 
RULE: 1  2 72 
RULE: 2  2 72 75 
RULE: 1  2 75 
RULE: 2  2 75 76 
RULE: 1  2 76 
RULE: 2  2 76 79 
RULE: 1  2 79 
RULE: 2  2 79 80 
RULE: 1  2 80 
RULE: 2  2 80 83 
RULE: 1  2 83 
RULE: 2  2 83 84 
RULE: 1  2 84 
RULE: 2  2 84 87 
RULE: 1  2 87 
RULE: 2  2 87 88 
RULE: 1  2 88 
RULE: 2  2 88 91 
RULE: 1  2 91 
RULE: 2  2 91 92 
RULE: 1  2 92 
RULE: 2  2 92 95 
RULE: 1  2 95 
RULE: 2  2 95 96 
RULE: 1  2 96 
RULE: 2  2 96 99 
RULE: 1  2 99 
RULE: 2  2 99 100 
RULE: 1  2 100 
