-----------------------------------------
Search for recursive extensions of: P1
Maximal allowed extension order p: 100
Maximal allowed recursion depth: 6
-----------------------------------------
RULE: 0  1
RULE: 4  1 4 8 14 96 
RULE: 3  1 4 8 16 
RULE: 3  1 4 8 18 
RULE: 3  1 4 8 26 
RULE: 3  1 4 8 90 
RULE: 2  1 4 10 
RULE: 3  1 4 10 34 
RULE: 2  1 4 12 
RULE: 3  1 4 12 34 
RULE: 2  1 4 14 
RULE: 3  1 4 14 32 
RULE: 3  1 4 14 34 
RULE: 2  1 4 18 
RULE: 3  1 4 18 38 
RULE: 2  1 4 28 
RULE: 2  1 4 30 
RULE: 2  1 4 32 
RULE: 2  1 4 34 
RULE: 2  1 4 42 
RULE: 2  1 4 44 
RULE: 2  1 4 56 
RULE: 2  1 4 58 
RULE: 2  1 4 60 
RULE: 2  1 4 62 
RULE: 2  1 4 64 
RULE: 2  1 4 66 
RULE: 2  1 4 76 
RULE: 2  1 4 78 
RULE: 2  1 4 80 
RULE: 2  1 4 82 
RULE: 2  1 4 96 
RULE: 2  1 4 98 
RULE: 2  1 4 100 
RULE: 1  1 6 
RULE: 2  1 6 12 
RULE: 3  1 6 12 64 
RULE: 3  1 6 12 66 
RULE: 3  1 6 12 78 
RULE: 2  1 6 14 
RULE: 2  1 6 16 
RULE: 2  1 6 20 
RULE: 2  1 6 38 
RULE: 2  1 6 40 
RULE: 2  1 6 42 
RULE: 2  1 6 48 
RULE: 2  1 6 50 
RULE: 2  1 6 52 
RULE: 2  1 6 76 
RULE: 2  1 6 78 
RULE: 2  1 6 90 
RULE: 2  1 6 92 
RULE: 2  1 6 94 
RULE: 2  1 6 96 
RULE: 2  1 6 98 
RULE: 1  1 8 
RULE: 2  1 8 14 
RULE: 3  1 8 14 22 
RULE: 4  1 8 14 22 90 
RULE: 3  1 8 14 26 
RULE: 3  1 8 14 70 
RULE: 2  1 8 16 
RULE: 2  1 8 18 
RULE: 2  1 8 22 
RULE: 2  1 8 46 
RULE: 2  1 8 56 
RULE: 2  1 8 58 
RULE: 2  1 8 60 
RULE: 2  1 8 78 
RULE: 1  1 10 
RULE: 2  1 10 18 
RULE: 2  1 10 20 
RULE: 2  1 10 24 
RULE: 2  1 10 64 
RULE: 2  1 10 66 
RULE: 2  1 10 68 
RULE: 1  1 12 
RULE: 2  1 12 20 
RULE: 2  1 12 22 
RULE: 2  1 12 26 
RULE: 2  1 12 72 
RULE: 2  1 12 74 
RULE: 2  1 12 92 
RULE: 1  1 14 
RULE: 2  1 14 24 
RULE: 2  1 14 26 
RULE: 2  1 14 30 
RULE: 2  1 14 100 
RULE: 1  1 16 
RULE: 2  1 16 26 
RULE: 2  1 16 28 
RULE: 2  1 16 30 
RULE: 2  1 16 32 
RULE: 1  1 18 
RULE: 2  1 18 30 
RULE: 2  1 18 34 
RULE: 1  1 20 
RULE: 2  1 20 36 
RULE: 1  1 22 
RULE: 2  1 22 38 
RULE: 2  1 22 40 
RULE: 1  1 24 
RULE: 2  1 24 42 
RULE: 1  1 26 
RULE: 2  1 26 44 
RULE: 1  1 28 
RULE: 1  1 30 
RULE: 1  1 32 
RULE: 1  1 34 
RULE: 1  1 36 
RULE: 1  1 38 
RULE: 1  1 40 
RULE: 1  1 42 
RULE: 1  1 44 
RULE: 1  1 46 
RULE: 1  1 48 
RULE: 1  1 50 
RULE: 1  1 52 
RULE: 1  1 54 
RULE: 1  1 56 
RULE: 1  1 58 
RULE: 1  1 60 
RULE: 1  1 62 
RULE: 1  1 64 
RULE: 1  1 66 
RULE: 1  1 68 
RULE: 1  1 70 
RULE: 1  1 72 
RULE: 1  1 74 
RULE: 1  1 76 
RULE: 1  1 78 
RULE: 1  1 80 
RULE: 1  1 82 
RULE: 1  1 84 
RULE: 1  1 86 
RULE: 1  1 88 
RULE: 1  1 90 
RULE: 1  1 92 
RULE: 1  1 94 
RULE: 1  1 96 
RULE: 1  1 98 
RULE: 1  1 100 
